Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
47,19:30,19:45,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
48,19:45,20:00,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
49,20:00,20:15,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
50,20:15,20:30,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
51,20:30,20:45,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
52,20:45,21:00,-0.0,-0.0,-0.0,2.143298470699273,0.8103376536725981
53,21:00,21:15,0.48700260638474735,0.18847000867089722,0.1062059852088305,2.33176847937017,0.9165436388814286
54,21:15,21:30,0.48700260638474735,0.18847000867089722,0.10668921451902097,2.520238488041067,1.0232328534004496
55,21:30,21:45,0.48700260638474735,0.18847000867089722,0.108927442946775,2.708708496711964,1.1321602963472246
56,21:45,22:00,0.48700260638474735,0.18847000867089722,0.11558471159674955,2.897178505382861,1.247745007943974
57,22:00,22:15,0.48700260638474735,0.18847000867089722,0.12005893116228389,3.085648514053758,1.367803939106258
58,22:15,22:30,0.48700260638474735,0.18847000867089722,0.12991044649851774,3.274118522724655,1.4977143856047757
59,22:30,22:45,0.48700260638474735,0.18847000867089722,0.1370020304039001,3.4625885313955522,1.6347164160086758
60,22:45,23:00,0.48700260638474735,0.18847000867089722,0.14028500117300102,3.6510585400664493,1.7750014171816768
61,23:00,23:15,0.48700260638474735,0.18847000867089722,0.1429723166192197,3.8395285487373463,1.9179737338008964
62,23:15,23:30,0.48700260638474735,0.18847000867089722,0.14002098439801208,4.027998557408243,2.0579947181989087
63,23:30,23:45,0.48700260638474735,0.18847000867089722,0.1425280864777485,4.216468566079141,2.200522804676657
64,23:45,00:00,0.48700260638474735,0.18847000867089722,0.14825807732803356,4.404938574750038,2.3487808820046907
65,00:00,00:15,0.48700260638474735,0.12710768026641905,0.1521432092878354,4.532046255016457,2.500924091292526
66,00:15,00:30,0.48700260638474735,0.12710768026641905,0.13372552459439896,4.659153935282876,2.634649615886925
67,00:30,00:45,0.48700260638474735,0.12710768026641905,0.13474479280341103,4.786261615549295,2.769394408690336
68,00:45,01:00,0.48700260638474735,0.12710768026641905,0.13476158221826615,4.913369295815714,2.904155990908602
69,01:00,01:15,0.48700260638474735,0.12710768026641905,0.1336859025493461,5.040476976082132,3.0378418934579483
70,01:15,01:30,0.48700260638474735,0.12710768026641905,0.1355239711624885,5.167584656348551,3.173365864620437
71,01:30,01:45,0.48700260638474735,0.12710768026641905,0.1370914109662551,5.29469233661497,3.310457275586692
72,01:45,02:00,0.48700260638474735,0.12710768026641905,0.13726978054086958,5.421800016881389,3.4477270561275617
73,02:00,02:15,0.48700260638474735,0.12710768026641905,0.13664735127569616,5.548907697147808,3.5843744074032577
74,02:15,02:30,0.48700260638474735,0.12710768026641905,0.13688281411386755,5.676015377414227,3.721257221517125
75,02:30,02:45,0.48700260638474735,0.12710768026641905,0.13832010928911428,5.803123057680645,3.8595773308062395
76,02:45,03:00,0.48700260638474735,0.12710768026641905,0.13780779228724965,5.930230737947064,3.997385123093489
77,03:00,03:15,0.48700260638474735,0.12710768026641905,0.13840411626471047,6.057338418213483,4.1357892393582
78,03:15,03:30,0.48700260638474735,0.12710768026641905,0.14039960360034068,6.184446098479902,4.276188842958541
79,03:30,03:45,0.48700260638474735,0.12710768026641905,0.14168622016917198,6.311553778746321,4.417875063127712
80,03:45,04:00,0.48700260638474735,0.12710768026641905,0.1422932552819576,6.43866145901274,4.56016831840967
81,04:00,04:15,0.48700260638474735,0.12710768026641905,0.1415656811800605,6.565769139279158,4.701733999589731
82,04:15,04:30,0.48700260638474735,0.12710768026641905,0.13652446542102448,6.692876819545577,4.838258465010755
83,04:30,04:45,0.48700260638474735,0.12710768026641905,0.136339735105368,6.819984499811996,4.974598200116123
84,04:45,05:00,0.48700260638474735,0.12710768026641905,0.1361252830206439,6.947092180078415,5.110723483136767
85,05:00,05:15,0.48700260638474735,0.12710768026641905,0.1373479736793507,7.074199860344834,5.248071456816118
86,05:15,05:30,0.48700260638474735,0.12710768026641905,0.1353105583413264,7.2013075406112526,5.383382015157444
87,05:30,05:45,0.48700260638474735,0.12710768026641905,0.1367965416021465,7.328415220877671,5.520178556759591
88,05:45,06:00,0.48700260638474735,0.12710768026641905,0.13792192086105334,7.45552290114409,5.6581004776206445
89,06:00,06:15,0.48700260638474735,0.18847000867089722,0.13832709241948726,7.643992909814988,5.796427570040132
90,06:15,06:30,0.48700260638474735,0.18847000867089722,0.1342162440046756,7.832462918485885,5.9306438140448074
91,06:30,06:45,0.48700260638474735,0.18847000867089722,0.1321807800860951,8.020932927156782,6.062824594130903
92,06:45,07:00,0.48700260638474735,0.18847000867089722,0.12889178168573495,8.20940293582768,6.191716375816638
93,07:00,07:15,0.48700260638474735,0.18847000867089722,0.12461692929919198,8.397872944498577,6.31633330511583
94,07:15,07:30,0.48700260638474735,0.18847000867089722,0.11306732548297409,8.586342953169474,6.429400630598804
95,07:30,07:45,0.48700260638474735,0.18847000867089722,0.10570342627818999,8.774812961840372,6.535104056876993
96,07:45,08:00,0.487002606384767,0.18847000867090483,0.09743792307712375,8.963282970511276,6.632541979954117
