Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh
29,29,15:00,15:15,15:15,0.0,8.0,0,-8.0,235.13344574250272,233.02818258460798,0.0,0.0,1.0,0.0,0.0,0.0,10.440000000000001,10.440000000000001,8.0,0.0,8.0,9.100000000000001,11.000000000000002
30,30,15:15,15:30,15:30,0.0,8.0,0,-8.0,233.02818258460798,230.92291942671324,0.0,0.0,1.0,0.0,4.77,-4.77,10.440000000000001,9.247500000000002,8.0,0.0,8.0,11.000000000000002,12.900000000000002
31,31,15:30,15:45,15:45,0.0,8.0,0,-8.0,230.92291942671324,228.8176562688185,0.0,0.0,1.0,0.0,4.72,-4.72,9.247500000000002,8.067500000000003,8.0,0.0,8.0,12.900000000000002,14.8
32,32,15:45,16:00,16:00,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,4.77,-4.77,8.067500000000003,6.875000000000002,0.0,4.77,-4.77,14.8,13.607500000000002
33,33,16:00,16:15,16:15,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,3.18,-3.18,6.875000000000002,6.080000000000002,0.0,4.77,-4.77,13.607500000000002,12.415000000000001
34,34,16:15,16:30,16:30,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,6.080000000000002,6.080000000000002,0.0,3.18,-3.18,12.415000000000001,11.620000000000001
35,35,16:30,16:45,16:45,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,3.18,-3.18,6.080000000000002,5.285000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
36,36,16:45,17:00,17:00,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,3.18,-3.18,5.285000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
37,37,17:00,17:15,17:15,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
38,38,17:15,17:30,17:30,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
39,39,17:30,17:45,17:45,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
40,40,17:45,18:00,18:00,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
41,41,18:00,18:15,18:15,0.0,0.0,0,0.0,228.8176562688185,228.8176562688185,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,11.620000000000001,11.620000000000001
42,42,18:15,18:30,18:30,0.0,5.389473684210525,0,-5.389473684210525,228.8176562688185,227.39937372034206,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,5.389473684210525,0.0,5.389473684210525,11.620000000000001,12.9
43,43,18:30,18:45,18:45,0.0,8.0,0,-8.0,227.39937372034206,225.29411056244732,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,8.0,0.0,8.0,12.9,14.8
44,44,18:45,19:00,19:00,0.0,0.0,0,0.0,225.29411056244732,225.29411056244732,1.0,1.0,0.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,14.8,14.8
45,45,19:00,19:15,19:15,-0.0,0.0,0,-0.0,225.29411056244732,225.29411056244732,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,14.8,14.8
46,46,19:15,19:30,19:30,-0.0,0.0,0,-0.0,225.29411056244732,225.29411056244732,0.0,0.0,1.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,14.8,14.8
47,47,19:30,19:45,19:45,0.0,0.0,0,0.0,225.29411056244732,225.29411056244732,1.0,1.0,0.0,0.0,0.0,0.0,4.490000000000002,4.490000000000002,0.0,0.0,0.0,14.8,14.8
48,48,19:45,20:00,20:00,0.0,3.410526315789491,0,-3.410526315789491,225.29411056244732,224.39660363723956,0.0,0.0,1.0,3.410526315789491,0.0,3.410526315789491,4.490000000000002,5.300000000000006,0.0,0.0,0.0,14.8,14.8
49,49,20:00,20:15,20:15,0.0,8.0,0,-8.0,224.39660363723956,222.29134047934483,0.0,0.0,1.0,8.0,0.0,8.0,5.300000000000006,7.200000000000006,0.0,0.0,0.0,14.8,14.8
50,50,20:15,20:30,20:30,0.0,8.0,0,-8.0,222.29134047934483,220.18607732145009,0.0,0.0,1.0,8.0,0.0,8.0,7.200000000000006,9.100000000000007,0.0,0.0,0.0,14.8,14.8
51,51,20:30,20:45,20:45,0.0,8.0,0,-8.0,220.18607732145009,218.08081416355535,0.0,0.0,1.0,8.0,0.0,8.0,9.100000000000007,11.000000000000007,0.0,0.0,0.0,14.8,14.8
52,52,20:45,21:00,21:00,0.0,8.0,0,-8.0,218.08081416355535,215.9755510056606,0.0,0.0,1.0,8.0,0.0,8.0,11.000000000000007,12.9,0.0,0.0,0.0,14.8,14.8
53,53,21:00,21:15,21:15,0.0,8.0,0,-8.0,215.9755510056606,213.87028784776587,0.0,0.0,1.0,8.0,0.0,8.0,12.9,14.8,0.0,0.0,0.0,14.8,14.8
54,54,21:15,21:30,21:30,0.0,0.0,0,0.0,213.87028784776587,213.87028784776587,1.0,1.0,0.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
55,55,21:30,21:45,21:45,3.622026280925726,0.0,0,3.622026280925726,213.87028784776587,214.73051908948574,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
56,56,21:45,22:00,22:00,3.622026280925726,0.0,0,3.622026280925726,214.73051908948574,215.59075033120558,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
57,57,22:00,22:15,22:15,3.622026280925726,0.0,0,3.622026280925726,215.59075033120558,216.45098157292546,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
58,58,22:15,22:30,22:30,3.622026280925726,0.0,0,3.622026280925726,216.45098157292546,217.31121281464533,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
59,59,22:30,22:45,22:45,3.622026280925726,0.0,0,3.622026280925726,217.31121281464533,218.17144405636517,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
60,60,22:45,23:00,23:00,3.622026280925726,0.0,0,3.622026280925726,218.17144405636517,219.03167529808505,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
61,61,23:00,23:15,23:15,3.622026280925726,0.0,0,3.622026280925726,219.03167529808505,219.89190653980486,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
62,62,23:15,23:30,23:30,3.622026280925726,0.0,0,3.622026280925726,219.89190653980486,220.75213778152474,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
63,63,23:30,23:45,23:45,3.622026280925726,0.0,0,3.622026280925726,220.75213778152474,221.61236902324458,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
64,64,23:45,00:00,00:00,3.622026280925726,0.0,0,3.622026280925726,221.61236902324458,222.47260026496446,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
65,65,00:00,00:15,00:15,3.622026280925726,0.0,0,3.622026280925726,222.47260026496446,223.3328315066843,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
66,66,00:15,00:30,00:30,3.622026280925726,0.0,0,3.622026280925726,223.3328315066843,224.19306274840417,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
67,67,00:30,00:45,00:45,3.622026280925726,0.0,0,3.622026280925726,224.19306274840417,225.05329399012405,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
68,68,00:45,01:00,01:00,3.622026280925726,0.0,0,3.622026280925726,225.05329399012405,225.9135252318439,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
69,69,01:00,01:15,01:15,3.622026280925726,0.0,0,3.622026280925726,225.9135252318439,226.77375647356376,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
70,70,01:15,01:30,01:30,3.622026280925726,0.0,0,3.622026280925726,226.77375647356376,227.63398771528364,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
71,71,01:30,01:45,01:45,3.622026280925726,0.0,0,3.622026280925726,227.63398771528364,228.4942189570035,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
72,72,01:45,02:00,02:00,3.622026280925726,0.0,0,3.622026280925726,228.4942189570035,229.35445019872336,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
73,73,02:00,02:15,02:15,3.622026280925726,0.0,0,3.622026280925726,229.35445019872336,230.21468144044323,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
74,74,02:15,02:30,02:30,3.622026280925726,0.0,0,3.622026280925726,230.21468144044323,231.07491268216307,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
75,75,02:30,02:45,02:45,3.622026280925726,0.0,0,3.622026280925726,231.07491268216307,231.93514392388295,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
76,76,02:45,03:00,03:00,3.622026280925726,0.0,0,3.622026280925726,231.93514392388295,232.79537516560282,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
77,77,03:00,03:15,03:15,3.622026280925726,0.0,0,3.622026280925726,232.79537516560282,233.65560640732267,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
78,78,03:15,03:30,03:30,3.622026280925726,0.0,0,3.622026280925726,233.65560640732267,234.51583764904254,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
79,79,03:30,03:45,03:45,3.622026280925726,0.0,0,3.622026280925726,234.51583764904254,235.37606889076238,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
80,80,03:45,04:00,04:00,3.622026280925726,0.0,0,3.622026280925726,235.37606889076238,236.23630013248226,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
81,81,04:00,04:15,04:15,3.622026280925726,0.0,0,3.622026280925726,236.23630013248226,237.0965313742021,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
82,82,04:15,04:30,04:30,3.622026280925726,0.0,0,3.622026280925726,237.0965313742021,237.95676261592197,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
83,83,04:30,04:45,04:45,3.622026280925726,0.0,0,3.622026280925726,237.95676261592197,238.81699385764182,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
84,84,04:45,05:00,05:00,3.622026280925726,0.0,0,3.622026280925726,238.81699385764182,239.6772250993617,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
85,85,05:00,05:15,05:15,3.622026280925726,0.0,0,3.622026280925726,239.6772250993617,240.53745634108157,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
86,86,05:15,05:30,05:30,3.622026280925726,0.0,0,3.622026280925726,240.53745634108157,241.3976875828014,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
87,87,05:30,05:45,05:45,3.622026280925726,0.0,0,3.622026280925726,241.3976875828014,242.25791882452128,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
88,88,05:45,06:00,06:00,3.622026280925726,0.0,0,3.622026280925726,242.25791882452128,243.11815006624113,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
89,89,06:00,06:15,06:15,3.622026280925726,0.0,0,3.622026280925726,243.11815006624113,243.978381307961,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
90,90,06:15,06:30,06:30,3.622026280925726,0.0,0,3.622026280925726,243.978381307961,244.83861254968085,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
91,91,06:30,06:45,06:45,3.622026280925726,0.0,0,3.622026280925726,244.83861254968085,245.69884379140072,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
92,92,06:45,07:00,07:00,3.622026280925726,0.0,0,3.622026280925726,245.69884379140072,246.55907503312054,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
93,93,07:00,07:15,07:15,3.622026280925726,0.0,0,3.622026280925726,246.55907503312054,247.4193062748404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
94,94,07:15,07:30,07:30,3.622026280925726,0.0,0,3.622026280925726,247.4193062748404,248.27953751656028,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
95,95,07:30,07:45,07:45,3.622026280925726,0.0,0,3.622026280925726,248.27953751656028,249.13976875828013,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
96,96,07:45,08:00,08:00,3.622026280925726,0.0,0,3.622026280925726,249.13976875828013,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
