Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
49,20:00,20:15,-0.0,-0.0,-0.0,1.950446754004119,0.7206461283643993
50,20:15,20:30,-0.0,-0.0,-0.0,1.950446754004119,0.7206461283643993
51,20:30,20:45,-0.0,-0.0,-0.0,1.950446754004119,0.7206461283643993
52,20:45,21:00,-0.0,-0.0,-0.0,1.950446754004119,0.7206461283643993
53,21:00,21:15,0.4711224043488209,0.1823243704829937,0.10274281585320615,2.1327711244871126,0.8233889442176054
54,21:15,21:30,0.4711224043488209,0.1823243704829937,0.10321028800116606,2.315095494970106,0.9265992322187715
55,21:30,21:45,0.4711224043488209,0.1823243704829937,0.10537553217961773,2.4974198654530997,1.0319747643983892
56,21:45,22:00,0.4711224043488209,0.1823243704829937,0.1118157203257448,2.6797442359360932,1.143790484724134
57,22:00,22:15,0.4711224043488209,0.1823243704829937,0.11614404434632256,2.862068606419087,1.2599345290704567
58,22:15,22:30,0.4711224043488209,0.1823243704829937,0.1256743210447167,3.0443929769020803,1.3856088501151733
59,22:30,22:45,0.4711224043488209,0.1823243704829937,0.13253466227563332,3.226717347385074,1.5181435123908067
60,22:45,23:00,0.4711224043488209,0.1823243704829937,0.13571058179201428,3.4090417178680674,1.653854094182821
61,23:00,23:15,0.4711224043488209,0.1823243704829937,0.1383102691400242,3.591366088351061,1.7921643633228452
62,23:15,23:30,0.4711224043488209,0.1823243704829937,0.1354551740874343,3.7736904588340545,1.9276195374102796
63,23:30,23:45,0.4711224043488209,0.1823243704829937,0.13788052447420454,3.956014829317048,2.0655000618844843
64,23:45,00:00,0.4711224043488209,0.1823243704829937,0.14342367153520882,4.138339199800042,2.208923733419693
65,00:00,00:15,0.4711224043488209,0.12296294753504226,0.14718211694416056,4.261302147335084,2.3561058503638534
66,00:15,00:30,0.4711224043488209,0.12296294753504226,0.12936499690917008,4.384265094870127,2.4854708472730236
67,00:30,00:45,0.4711224043488209,0.12296294753504226,0.1303510287763727,4.50722804240517,2.615821876049396
68,00:45,01:00,0.4711224043488209,0.12296294753504226,0.1303672707212626,4.630190989940212,2.7461891467706585
69,01:00,01:15,0.4711224043488209,0.12296294753504226,0.12932666686147468,4.753153937475255,2.8755158136321333
70,01:15,01:30,0.4711224043488209,0.12296294753504226,0.1311047996538434,4.876116885010298,3.0066206132859765
71,01:30,01:45,0.4711224043488209,0.12296294753504226,0.13262112831274828,4.99907983254534,3.139241741598725
72,01:45,02:00,0.4711224043488209,0.12296294753504226,0.13279368160456506,5.122042780080383,3.27203542320329
73,02:00,02:15,0.4711224043488209,0.12296294753504226,0.1321915485397701,5.245005727615426,3.40422697174306
74,02:15,02:30,0.4711224043488209,0.12296294753504226,0.13241933339553835,5.367968675150468,3.5366463051385986
75,02:30,02:45,0.4711224043488209,0.12296294753504226,0.13380976118759466,5.490931622685511,3.670456066326193
76,02:45,03:00,0.4711224043488209,0.12296294753504226,0.13331414984066778,5.613894570220554,3.803770216166861
77,03:00,03:15,0.4711224043488209,0.12296294753504226,0.13389102886010001,5.736857517755596,3.937661245026961
78,03:15,03:30,0.4711224043488209,0.12296294753504226,0.13582144725845047,5.859820465290639,4.0734826922854115
79,03:30,03:45,0.4711224043488209,0.12296294753504226,0.13706610977860126,5.982783412825682,4.210548802064013
80,03:45,04:00,0.4711224043488209,0.12296294753504226,0.13765335066419473,6.105746360360724,4.3482021527282075
81,04:00,04:15,0.4711224043488209,0.12296294753504226,0.13694950133005607,6.228709307895767,4.485151654058264
82,04:15,04:30,0.4711224043488209,0.12296294753504226,0.13207266975235837,6.35167225543081,4.617224323810622
83,04:30,04:45,0.4711224043488209,0.12296294753504226,0.1318939631308184,6.474635202965852,4.749118286941441
84,04:45,05:00,0.4711224043488209,0.12296294753504226,0.13168650390894096,6.597598150500895,4.880804790850381
85,05:00,05:15,0.4711224043488209,0.12296294753504226,0.13286932501780732,6.720561098035938,5.013674115868189
86,05:15,05:30,0.4711224043488209,0.12296294753504226,0.13089834580717688,6.84352404557098,5.144572461675366
87,05:30,05:45,0.4711224043488209,0.12296294753504226,0.13233587406160796,6.966486993106023,5.276908335736974
88,05:45,06:00,0.4711224043488209,0.12296294753504226,0.13342455690500454,7.089449940641066,5.4103328926419785
89,06:00,06:15,0.4711224043488209,0.1823243704829937,0.13381651661175062,7.27177431112406,5.544149409253729
90,06:15,06:30,0.4711224043488209,0.1823243704829937,0.1298397149197089,7.454098681607054,5.6739891241734375
91,06:30,06:45,0.4711224043488209,0.1823243704829937,0.12787062349655268,7.636423052090048,5.80185974766999
92,06:45,07:00,0.4711224043488209,0.1823243704829937,0.12468887289817307,7.818747422573042,5.9265486205681635
93,07:00,07:15,0.4711224043488209,0.1823243704829937,0.12055341508299802,8.001071793056035,6.047102035651162
94,07:15,07:30,0.4711224043488209,0.1823243704829937,0.10938042124716194,8.183396163539028,6.156482456898324
95,07:30,07:45,0.4711224043488209,0.1823243704829937,0.10225664438589521,8.36572053402202,6.2587391012842195
96,07:45,08:00,0.4711224043488397,0.18232437048300096,0.09426066307042193,8.548044904505021,6.352999764354641
