Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
51,20:30,20:45,0.0,0.0,0.0,3.428166311018048,1.2400286574528518
52,20:45,21:00,0.0,0.0,0.0,3.428166311018048,1.2400286574528518
53,21:00,21:15,0.88377579557052,0.3420212328857912,0.19273465447971525,3.7701875439038393,1.4327633119325671
54,21:15,21:30,0.88377579557052,0.3420212328857912,0.19361158278042168,4.112208776789631,1.6263748947129888
55,21:30,21:45,0.88377579557052,0.3420212328857912,0.19767335182123072,4.454230009675422,1.8240482465342196
56,21:45,22:00,0.88377579557052,0.3420212328857912,0.20975446354491165,4.796251242561214,2.033802710079131
57,22:00,22:15,0.88377579557052,0.3420212328857912,0.21787394156052486,5.138272475447005,2.251676651639656
58,22:15,22:30,0.88377579557052,0.3420212328857912,0.23575173254092227,5.4802937083327965,2.487428384180578
59,22:30,22:45,0.88377579557052,0.3420212328857912,0.24862100700817832,5.822314941218588,2.7360493911887565
60,22:45,23:00,0.88377579557052,0.3420212328857912,0.254578696074435,6.164336174104379,2.9906280872631914
61,23:00,23:15,0.88377579557052,0.3420212328857912,0.2594554345462504,6.506357406990171,3.250083521809442
62,23:15,23:30,0.88377579557052,0.3420212328857912,0.2540995782374856,6.848378639875962,3.5041831000469275
63,23:30,23:45,0.88377579557052,0.3420212328857912,0.2586492790112533,7.190399872761754,3.762832379058181
64,23:45,00:00,0.88377579557052,0.3420212328857912,0.26904763654760233,7.532421105647545,4.0318800156057835
65,00:00,00:15,0.8837757955705199,0.2306654826439057,0.2760980825691533,7.763086588291451,4.307978098174937
66,00:15,00:30,0.88377579557052,0.23066548264390574,0.24267505006560783,7.993752070935356,4.550653148240545
67,00:30,00:45,0.88377579557052,0.23066548264390574,0.24452474154674078,8.224417553579261,4.795177889787285
68,00:45,01:00,0.88377579557052,0.23066548264390574,0.24455520971729305,8.455083036223167,5.039733099504579
69,01:00,01:15,0.88377579557052,0.23066548264390574,0.24260314695065602,8.685748518867072,5.282336246455235
70,01:15,01:30,0.88377579557052,0.23066548264390574,0.24593873597953644,8.916414001510978,5.5282749824347714
71,01:30,01:45,0.88377579557052,0.23066548264390574,0.24878320814749097,9.147079484154883,5.777058190582262
72,01:45,02:00,0.88377579557052,0.23066548264390574,0.24910689987037662,9.377744966798788,6.026165090452639
73,02:00,02:15,0.88377579557052,0.23066548264390574,0.24797736193402226,9.608410449442694,6.274142452386661
74,02:15,02:30,0.88377579557052,0.23066548264390574,0.24840466222852586,9.8390759320866,6.522547114615187
75,02:30,02:45,0.88377579557052,0.23066548264390574,0.25101295768797527,10.069741414730505,6.773560072303162
76,02:45,03:00,0.88377579557052,0.23066548264390574,0.25008324322655096,10.30040689737441,7.023643315529713
77,03:00,03:15,0.8837757955705202,0.2306654826439058,0.2511654072451597,10.531072380018315,7.274808722774873
78,03:15,03:30,0.88377579557052,0.23066548264390574,0.25478666796220023,10.76173786266222,7.529595390737073
79,03:30,03:45,0.88377579557052,0.23066548264390574,0.25712152319050013,10.992403345306126,7.786716913927574
80,03:45,04:00,0.88377579557052,0.23066548264390574,0.25822312497395655,11.223068827950032,8.04494003890153
81,04:00,04:15,0.8837757955705202,0.2306654826439058,0.256902778075787,11.453734310593937,8.301842816977317
82,04:15,04:30,0.88377579557052,0.23066548264390574,0.24775435790375017,11.684399793237843,8.549597174881066
83,04:30,04:45,0.88377579557052,0.23066548264390574,0.24741912318519857,11.915065275881748,8.797016298066264
84,04:45,05:00,0.88377579557052,0.23066548264390574,0.2470299516298433,12.145730758525653,9.044046249696107
85,05:00,05:15,0.88377579557052,0.23066548264390574,0.2492487989121134,12.376396241169559,9.29329504860822
86,05:15,05:30,0.88377579557052,0.23066548264390574,0.24555145040172893,12.607061723813464,9.53884649900995
87,05:30,05:45,0.88377579557052,0.23066548264390574,0.24824810134634054,12.83772720645737,9.78709460035629
88,05:45,06:00,0.88377579557052,0.23066548264390574,0.25029035520046716,13.068392689101275,10.037384955556758
89,06:00,06:15,0.88377579557052,0.3420212328857912,0.25102563014910795,13.410413921987066,10.288410585705867
90,06:15,06:30,0.88377579557052,0.3420212328857912,0.24356557083805014,13.752435154872858,10.531976156543918
91,06:30,06:45,0.88377579557052,0.3420212328857912,0.2398717636172785,14.09445638775865,10.771847920161196
92,06:45,07:00,0.88377579557052,0.3420212328857912,0.233903136058,14.43647762064444,11.005751056219196
93,07:00,07:15,0.88377579557052,0.3420212328857912,0.22614545464247426,14.778498853530232,11.23189651086167
94,07:15,07:30,0.88377579557052,0.3420212328857912,0.20518610007766885,15.120520086416024,11.437082610939338
95,07:30,07:45,0.88377579557052,0.3420212328857912,0.19182264823390682,15.462541319301815,11.628905259173246
96,07:45,08:00,0.88377579557052,0.3420212328857912,0.1768230330952038,15.804562552187607,11.80572829226845
