Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
43,18:30,18:45,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
44,18:45,19:00,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
45,19:00,19:15,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
46,19:15,19:30,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
47,19:30,19:45,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
48,19:45,20:00,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
49,20:00,20:15,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
50,20:15,20:30,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
51,20:30,20:45,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
52,20:45,21:00,-0.0,-0.0,-0.0,2.6338206735675747,1.166665866212567
53,21:00,21:15,0.40589007143898503,0.15707945764688722,0.08851688750430087,2.7909001312144617,1.255182753716868
54,21:15,21:30,0.40589007143898503,0.15707945764688722,0.08891963273946635,2.9479795888613487,1.3441023864563344
55,21:30,21:45,0.40589007143898503,0.15707945764688722,0.0907850738778247,3.1050590465082357,1.434887460334159
56,21:45,22:00,0.40589007143898503,0.15707945764688722,0.09633354366525727,3.2621385041551227,1.5312210039994163
57,22:00,22:15,0.40589007143898503,0.15707945764688722,0.1000625612829858,3.4192179618020098,1.631283565282402
58,22:15,22:30,0.40589007143898503,0.15707945764688722,0.10827326120775617,3.576297419448897,1.7395568264901582
59,22:30,22:45,0.40589007143898503,0.15707945764688722,0.11418370903746895,3.733376877095784,1.853740535527627
60,22:45,23:00,0.40589007143898503,0.15707945764688722,0.11691988585158179,3.890456334742671,1.970660421379209
61,23:00,23:15,0.40589007143898503,0.15707945764688722,0.11915961648986725,4.047535792389558,2.0898200378690763
62,23:15,23:30,0.40589007143898503,0.15707945764688722,0.11669984229071287,4.204615250036445,2.206519880159789
63,23:30,23:45,0.40589007143898503,0.15707945764688722,0.11878937493162262,4.361694707683332,2.325309255091412
64,23:45,00:00,0.40589007143898503,0.15707945764688722,0.1235650093226417,4.518774165330219,2.4488742644140533
65,00:00,00:15,0.40589007143898503,0.1059373086455751,0.1268030545980463,4.624711473975794,2.5756773190120996
66,00:15,00:30,0.40589007143898503,0.1059373086455751,0.11145292041405447,4.730648782621369,2.6871302394261543
67,00:30,00:45,0.40589007143898503,0.1059373086455751,0.11230242479195211,4.836586091266944,2.799432664218106
68,00:45,01:00,0.40589007143898503,0.1059373086455751,0.11231641785216497,4.942523399912519,2.9117490820702714
69,01:00,01:15,0.40589007143898503,0.1059373086455751,0.11141989760373226,5.0484607085580935,3.0231689796740038
70,01:15,01:30,0.40589007143898503,0.1059373086455751,0.1129518273940807,5.154398017203668,3.1361208070680844
71,01:30,01:45,0.40589007143898503,0.1059373086455751,0.1142582028540603,5.260335325849243,3.2503790099221446
72,01:45,02:00,0.40589007143898503,0.1059373086455751,0.11440686415162554,5.366272634494818,3.36478587407377
73,02:00,02:15,0.40589007143898503,0.1059373086455751,0.11388810335734065,5.472209943140393,3.478673977431111
74,02:15,02:30,0.40589007143898503,0.1059373086455751,0.11408434877154099,5.578147251785968,3.592758326202652
75,02:30,02:45,0.40589007143898503,0.1059373086455751,0.11528225579238949,5.684084560431542,3.7080405819950415
76,02:45,03:00,0.40589007143898503,0.1059373086455751,0.1148552675550371,5.790021869077117,3.8228958495500787
77,03:00,03:15,0.40589007143898503,0.1059373086455751,0.11535227101793258,5.895959177722692,3.9382481205680113
78,03:15,03:30,0.40589007143898503,0.1059373086455751,0.11701540071497295,6.001896486368267,4.055263521282984
79,03:30,03:45,0.40589007143898503,0.1059373086455751,0.11808772534771825,6.107833795013842,4.173351246630702
80,03:45,04:00,0.40589007143898503,0.1059373086455751,0.11859365595684494,6.2137711036594165,4.291944902587547
81,04:00,04:15,0.40589007143898503,0.1059373086455751,0.11798726268435625,6.319708412304991,4.409932165271903
82,04:15,04:30,0.40589007143898503,0.1059373086455751,0.11378568470972439,6.425645720950566,4.523717849981628
83,04:30,04:45,0.40589007143898503,0.1059373086455751,0.11363172208193609,6.531583029596141,4.637349572063564
84,04:45,05:00,0.40589007143898503,0.1059373086455751,0.11345298798308785,6.637520338241716,4.750802560046652
85,05:00,05:15,0.40589007143898503,0.1059373086455751,0.11447203386149578,6.743457646887291,4.865274593908148
86,05:15,05:30,0.40589007143898503,0.1059373086455751,0.11277395946464494,6.8493949555328655,4.978048553372793
87,05:30,05:45,0.40589007143898503,0.1059373086455751,0.11401244534538556,6.95533226417844,5.092060998718178
88,05:45,06:00,0.40589007143898503,0.1059373086455751,0.11495038748738877,7.061269572824015,5.207011386205568
89,06:00,06:15,0.40589007143898503,0.15707945764688722,0.11528807585012386,7.218349030470902,5.322299462055692
90,06:15,06:30,0.40589007143898503,0.15707945764688722,0.11186190823851866,7.375428488117789,5.43416137029421
91,06:30,06:45,0.40589007143898503,0.15707945764688722,0.11016546024318408,7.532507945764676,5.544326830537394
92,06:45,07:00,0.40589007143898503,0.15707945764688722,0.10742425972765703,7.689587403411563,5.651751090265051
93,07:00,07:15,0.40589007143898503,0.15707945764688722,0.1038614037638139,7.84666686105845,5.755612494028865
94,07:15,07:30,0.40589007143898503,0.15707945764688722,0.09423543984370894,8.003746318705337,5.849847933872574
95,07:30,07:45,0.40589007143898503,0.15707945764688722,0.0880980320863099,8.160825776352224,5.9379459659588845
96,07:45,08:00,0.40589007143900724,0.1570794576468958,0.08120918664528796,8.31790523399912,6.019155152604172
