Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
55,21:30,21:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
56,21:45,22:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
57,22:00,22:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
58,22:15,22:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
59,22:30,22:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
60,22:45,23:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
61,23:00,23:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
62,23:15,23:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
63,23:30,23:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
64,23:45,00:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
65,00:00,00:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
66,00:15,00:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
67,00:30,00:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
68,00:45,01:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
69,01:00,01:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
70,01:15,01:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
71,01:30,01:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
72,01:45,02:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
73,02:00,02:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
74,02:15,02:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
75,02:30,02:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
76,02:45,03:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
77,03:00,03:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
78,03:15,03:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
79,03:30,03:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
80,03:45,04:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
81,04:00,04:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
82,04:15,04:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
83,04:30,04:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
84,04:45,05:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
85,05:00,05:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
86,05:15,05:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
87,05:30,05:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
88,05:45,06:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
89,06:00,06:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
90,06:15,06:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
91,06:30,06:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
92,06:45,07:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
93,07:00,07:15,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
94,07:15,07:30,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
95,07:30,07:45,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
96,07:45,08:00,0.0,0.0,0.0,18.71741780871848,6.5247625203071715
