Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
76,76,02:45,03:00,03:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
77,77,03:00,03:15,03:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
78,78,03:15,03:30,03:30,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
79,79,03:30,03:45,03:45,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
80,80,03:45,04:00,04:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
81,81,04:00,04:15,04:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
82,82,04:15,04:30,04:30,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
83,83,04:30,04:45,04:45,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
84,84,04:45,05:00,05:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
85,85,05:00,05:15,05:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
86,86,05:15,05:30,05:30,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
87,87,05:30,05:45,05:45,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
88,88,05:45,06:00,06:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
89,89,06:00,06:15,06:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
90,90,06:15,06:30,06:30,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
91,91,06:30,06:45,06:45,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
92,92,06:45,07:00,07:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
93,93,07:00,07:15,07:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
94,94,07:15,07:30,07:30,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
95,95,07:30,07:45,07:45,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
96,96,07:45,08:00,08:00,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
