Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
47,19:30,19:45,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
48,19:45,20:00,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
49,20:00,20:15,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
50,20:15,20:30,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
51,20:30,20:45,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
52,20:45,21:00,-0.0,-0.0,-0.0,2.847770505137317,1.2661683785900466
53,21:00,21:15,0.7307596882569457,0.282803999355438,0.1593647582676623,3.130574504492755,1.4255331368577089
54,21:15,21:30,0.7307596882569457,0.282803999355438,0.16008985602985465,3.4133785038481927,1.5856229928875636
55,21:30,21:45,0.7307596882569457,0.282803999355438,0.1634483742116263,3.6961825032036306,1.74907136709919
56,21:45,22:00,0.7307596882569457,0.282803999355438,0.17343777365121524,3.9789865025590685,1.9225091407504051
57,22:00,22:15,0.7307596882569457,0.282803999355438,0.18015145290475074,4.261790501914507,2.102660593655156
58,22:15,22:30,0.7307596882569457,0.282803999355438,0.19493390002429917,4.544594501269945,2.2975944936794552
59,22:30,22:45,0.7307596882569457,0.282803999355438,0.20557500045375157,4.827398500625383,2.503169494133207
60,22:45,23:00,0.7307596882569457,0.282803999355438,0.21050118085675645,5.11020249998082,2.7136706749899635
61,23:00,23:15,0.7307596882569457,0.282803999355438,0.21453356543125585,5.393006499336258,2.9282042404212194
62,23:15,23:30,0.7307596882569457,0.282803999355438,0.2101050170300005,5.675810498691696,3.13830925745122
63,23:30,23:45,0.7307596882569457,0.282803999355438,0.21386698690489914,5.958614498047134,3.352176244356119
64,23:45,00:00,0.7307596882569457,0.282803999355438,0.2224649826293027,6.241418497402572,3.5746412269854217
65,00:00,00:15,0.7307596882569457,0.19072827863506284,0.22829472107948856,6.4321467760376345,3.8029359480649103
66,00:15,00:30,0.7307596882569457,0.19072827863506284,0.2006585208856083,6.622875054672697,4.003594468950519
67,00:30,00:45,0.7307596882569457,0.19072827863506284,0.20218795852906815,6.81360333330776,4.205782427479587
68,00:45,01:00,0.7307596882569457,0.19072827863506284,0.20221315146932078,7.004331611942822,4.407995578948908
69,01:00,01:15,0.7307596882569457,0.19072827863506284,0.2005990670081314,7.195059890577885,4.608594645957039
70,01:15,01:30,0.7307596882569457,0.19072827863506284,0.20335713530001578,7.3857881692129475,4.811951781257055
71,01:30,01:45,0.7307596882569457,0.19072827863506284,0.20570911824085675,7.57651644784801,5.017660899497912
72,01:45,02:00,0.7307596882569457,0.19072827863506284,0.20597676628427775,7.767244726483073,5.2236376657821895
73,02:00,02:15,0.7307596882569457,0.19072827863506284,0.20504279548039092,7.957973005118135,5.42868046126258
74,02:15,02:30,0.7307596882569457,0.19072827863506284,0.20539611340510505,8.148701283753198,5.634076574667685
75,02:30,02:45,0.7307596882569457,0.19072827863506284,0.20755281104989493,8.339429562388261,5.84162938571758
76,02:45,03:00,0.7307596882569457,0.19072827863506284,0.20678406647304237,8.530157841023325,6.048413452190622
77,03:00,03:15,0.7307596882569457,0.19072827863506284,0.2076788656345999,8.720886119658388,6.256092317825222
78,03:15,03:30,0.7307596882569457,0.19072827863506284,0.21067314468811646,8.911614398293452,6.466765462513338
79,03:30,03:45,0.7307596882569457,0.19072827863506284,0.21260374528535966,9.102342676928515,6.679369207798698
80,03:45,04:00,0.7307596882569457,0.19072827863506284,0.21351461677550068,9.293070955563579,6.892883824574199
81,04:00,04:15,0.7307596882569457,0.19072827863506284,0.2124228734933998,9.483799234198642,7.105306698067598
82,04:15,04:30,0.7307596882569457,0.19072827863506284,0.20485840215749335,9.674527512833706,7.310165100225092
83,04:30,04:45,0.7307596882569457,0.19072827863506284,0.20458120966178406,9.865255791468769,7.514746309886876
84,04:45,05:00,0.7307596882569457,0.19072827863506284,0.2042594189023004,10.055984070103833,7.719005728789177
85,05:00,05:15,0.7307596882569457,0.19072827863506284,0.20609409705982426,10.246712348738896,7.925099825849001
86,05:15,05:30,0.7307596882569457,0.19072827863506284,0.2030369039817069,10.43744062737396,8.128136729830707
87,05:30,05:45,0.7307596882569457,0.19072827863506284,0.20526665932633031,10.628168906009023,8.333403389157038
88,05:45,06:00,0.7307596882569457,0.19072827863506284,0.20695531927522573,10.818897184644086,8.540358708432263
89,06:00,06:15,0.7307596882569457,0.282803999355438,0.20756328941306487,11.101701183999525,8.747921997845328
90,06:15,06:30,0.7307596882569457,0.282803999355438,0.201394857731806,11.384505183354964,8.949316855577134
91,06:30,06:45,0.7307596882569457,0.282803999355438,0.19834059280775948,11.667309182710403,9.147657448384894
92,06:45,07:00,0.7307596882569457,0.282803999355438,0.19340536779209305,11.950113182065841,9.341062816176986
93,07:00,07:15,0.7307596882569457,0.282803999355438,0.1869908440166974,12.23291718142128,9.528053660193684
94,07:15,07:30,0.7307596882569457,0.282803999355438,0.16966037232397968,12.515721180776719,9.697714032517665
95,07:30,07:45,0.7307596882569457,0.282803999355438,0.15861065592268336,12.798525180132158,9.856324688440347
96,07:45,08:00,0.7307596882570085,0.2828039993554623,0.14620805999545985,13.08132917948762,10.002532748435808
