src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,33970,1253,7027,97.45,971.5844254,1327.976938,26.84,10046,106,9820,2675000,473.1
,34515,1293,7277,97.45,972.1741472,1327.976938,26.79,8317,145,9841,2707000,478.3
,35034,1331,7501,97.45,973.1234091,1327.976938,26.72,7443,130,9785,2743000,483.3
,35581,1367,7749,97.45,973.2385626,1327.976938,26.71,7680,95,9911,2780000,488.3
,35912,1386,7896,97.65,973.8807904,1327.976938,26.66,6622,144,9858,2814000,493.3
,36455,1461,8122,97.65,974.5563192,1327.976938,26.61,7920,127,9976,2853000,498.3
,37071,1516,8395,97.65,975.4034627,1327.976938,26.55,6282,88,9943,2877000,503.3
,37574,1544,8627,97.65,975.6066211,1327.976938,26.53,6543,86,9866,2906000,508.4
,38050,1620,8819,97.65,976.7958113,1327.976938,26.44,6861,109,9887,2933000,513.4
,38553,1630,9061,97.65,976.7958113,1327.976938,26.44,6251,122,9879,2971000,518.5
,38977,1661,9257,97.65,976.8225839,1327.976938,26.44,6590,113,9962,3001000,523.5
,39362,1685,9438,97.65,977.0182893,1327.976938,26.43,7270,96,9963,3032000,528.6
,39761,1699,9629,97.65,977.2320091,1327.976938,26.41,6953,85,9812,3066000,533.6
,40198,1710,9840,97.69,977.3094013,1327.976938,26.41,7114,93,9929,3099000,538.6
,40614,1738,10027,97.69,977.5333501,1327.976938,26.39,8133,106,9868,3123000,543.6
,41025,1756,10220,97.69,978.2461538,1327.976938,26.34,8387,100,9959,3153000,548.6
,41438,1797,10403,97.69,978.3953345,1327.976938,26.32,7565,148,9762,3182000,553.6
,41825,1822,10580,97.69,979.0564582,1327.976938,26.27,8082,135,9996,3214000,558.6
L,42251,1836,10780,97.69,979.0843981,1327.976937,26.27,8701,102,9896,3241000,580.8
,42631,1857,10959,97.69,979.0843981,1327.976937,26.27,7390,98,9958,3305000,585.8
,43056,1869,11164,97.69,979.0843981,1327.976937,26.27,5667,87,9803,3334000,590.8
,43452,1872,11351,97.69,979.0843981,1327.976937,26.27,5936,74,9811,3372000,595.8
,43820,1890,11529,97.69,979.0843981,1327.976937,26.27,6087,116,9906,3401000,600.8
,44161,1893,11697,97.69,979.0843981,1327.976937,26.27,6751,126,9975,3431000,605.8
,44565,1903,11890,97.69,979.877627,1327.976937,26.21,8048,133,9982,3457000,611.1
,45043,1940,12105,97.69,980.7947128,1327.976937,26.14,8802,101,9956,3486000,616.2
,45469,1971,12301,97.69,980.7947128,1327.976937,26.14,8104,103,9912,3514000,621.3
,45800,1985,12455,97.69,981.0074901,1327.976937,26.13,8409,123,9799,3537000,626.3
,46211,2027,12626,97.79,981.3931155,1327.976937,26.1,9469,125,9823,3562000,631.4
,46614,2051,12819,97.79,981.3931155,1327.976937,26.1,8673,87,9929,3590000,636.4
,46934,2061,12968,97.79,981.3931155,1327.976937,26.1,7951,105,9876,3617000,641.4
,47318,2081,13147,97.79,981.3931155,1327.976937,26.1,7974,94,9798,3645000,646.4
,47671,2107,13308,97.79,981.3931155,1327.976937,26.1,8263,103,9909,3679000,651.4
,48121,2145,13512,97.79,981.3931155,1327.976937,26.1,8066,59,9969,3701000,656.6
,48493,2168,13685,97.79,981.3931155,1327.976937,26.1,7813,143,9917,3728000,661.6
,48797,2169,13835,97.79,981.3931155,1327.976937,26.1,7658,143,9968,3755000,666.7
,49184,2207,14006,97.79,981.3931155,1327.976937,26.1,7758,91,9836,3785000,671.7
L,49546,2208,14186,97.79,981.3931155,1327.976936,26.1,8065,103,9722,3804000,686.3
,49972,2228,14383,97.79,981.3931155,1327.976936,26.1,6619,82,9856,3861000,691.3
,50433,2232,14610,97.79,981.456371,1327.976936,26.09,6103,73,9993,3891000,696.3
,50745,2243,14758,97.79,982.93264,1327.976936,25.98,7404,80,9911,3925000,701.3
,51159,2265,14947,97.79,982.93264,1327.976936,25.98,8539,84,9863,3961000,706.4
,51517,2299,15102,97.79,983.6211838,1327.976936,25.93,8077,108,9992,3988000,711.5
,52137,2349,15384,97.83,984.5001763,1327.976936,25.86,7765,32,9959,4007000,716.5
,52790,2424,15665,97.83,984.5001763,1327.976936,25.86,7107,107,9849,4029000,721.5
,53433,2514,15928,97.83,984.5001763,1327.976936,25.86,6878,64,9902,4050000,726.5
,53864,2583,16109,97.83,985.5138226,1327.976936,25.79,6483,123,9969,4079000,731.6
,54294,2648,16284,97.83,985.5138226,1327.976936,25.79,6906,100,9871,4104000,736.6
,54690,2664,16473,97.83,985.5138226,1327.976936,25.79,6443,104,9832,4132000,741.6
,55092,2680,16665,97.83,985.5138226,1327.976936,25.79,5831,91,9867,4168000,746.6
,55473,2702,16835,97.83,985.5138226,1327.976936,25.79,4399,80,9676,4202000,751.6
,55997,2747,17062,97.83,985.8712105,1327.976936,25.76,5322,90,9794,4228000,756.7
,56499,2766,17294,97.83,986.4027371,1327.976936,25.72,6199,86,9722,4250000,761.7
,56829,2802,17436,97.83,986.7989438,1327.976936,25.69,7201,57,9992,4327000,801.4
,57250,2836,17624,97.83,988.3243911,1327.976936,25.58,7388,80,9889,4349000,806.4
,57690,2872,17818,97.83,988.8136791,1327.976936,25.54,7114,61,9886,4370000,811.4
,58166,2911,18027,97.83,988.8136791,1327.976936,25.54,7324,142,9926,4395000,816.4
,58434,2931,18149,97.83,989.2290768,1327.976936,25.51,7842,159,9804,4423000,821.4
,58651,2928,18257,97.83,989.3358811,1327.976936,25.5,6820,121,9682,4449000,826.4
,58934,2932,18395,97.83,989.8115376,1327.976936,25.46,7301,88,9718,4471000,831.4
,59328,2947,18577,97.83,989.8321101,1327.976936,25.46,6664,74,9408,4495000,836.5
,59590,2946,18703,97.83,990.3352898,1327.976936,25.43,6291,127,9984,4520000,841.5
,60022,2975,18899,97.83,990.9298874,1327.976936,25.38,7201,138,9781,4540000,846.7
,60480,3009,19104,97.83,991.2824544,1327.976936,25.35,7984,73,9877,4564000,851.8
,60789,3020,19252,97.83,993.2186923,1327.976936,25.21,7983,149,9732,4584000,856.8
,61143,3067,19399,97.83,993.3678878,1327.976936,25.2,7009,114,9857,4610000,862.1
,61514,3079,19568,97.84,993.4823997,1327.976936,25.19,7344,107,9964,4635000,867.1
,61911,3121,19745,97.84,993.9740396,1327.976936,25.15,7567,131,9782,4660000,872.1
,62238,3124,19903,97.84,994.548249,1327.976936,25.11,8342,73,9799,4685000,877.1
,62789,3166,20145,97.84,996.0592123,1327.976936,24.99,8176,74,9880,4700000,882.1
,63203,3236,20308,97.84,996.1481859,1327.976936,24.99,6878,117,9917,4721000,887.2
,63500,3283,20432,97.84,996.1481859,1327.976936,24.99,5775,72,9772,4732000,892.2
,63893,3337,20600,97.84,996.4953557,1327.976936,24.96,5242,84,9917,4755000,897.2
,64194,0,0,0.0,996.4953557,1327.976936,24.96,68,0,0,4769000,901.3
,64194,0,0,0.0,996.4953557,1327.976936,24.96,68,12,4,4769000,901.3
,64427,33,87,16.2,996.4953557,1327.976936,24.96,5268,124,970,4797000,906.3
,64884,114,263,22.9,996.4953557,1327.976936,24.96,6636,164,2956,4814000,911.5
,65260,158,423,34.76,996.4953557,1327.976936,24.96,6256,74,3957,4836000,916.5
,65602,180,569,62.52,996.4953557,1327.976936,24.96,6000,150,4832,4862000,921.6
,65920,201,703,63.22,996.4953557,1327.976936,24.96,6278,177,5596,4888000,926.6
,66337,258,870,72.55,996.4953557,1327.976936,24.96,5636,106,6762,4909000,931.7
,66736,303,1034,72.81,996.4953557,1327.976936,24.96,5899,148,8776,4928000,936.7
,67096,353,1191,74.33,996.4953557,1327.976936,24.96,6218,128,9022,4949000,941.7
,67465,388,1355,74.44,996.4953557,1327.976936,24.96,5558,196,9656,4975000,946.7
,67709,419,1453,75.45,996.4953557,1327.976936,24.96,6106,153,9617,4996000,951.9
,67981,458,1565,77.28,996.4953557,1327.976936,24.96,6495,202,9989,5020000,956.9
,68453,534,1753,81.11,996.4953557,1327.976936,24.96,6123,151,9815,5043000,961.9
,69021,612,1978,82.44,996.4953557,1327.976936,24.96,5642,100,9477,5061000,966.9
,69519,671,2186,83.32,996.4953557,1327.976936,24.96,6125,123,9828,5076000,972.0
,70140,740,2453,83.55,996.4953557,1327.976936,24.96,6908,141,9862,5095000,977.4
,70464,782,2585,84.34,996.4953557,1327.976936,24.96,7697,130,9954,5127000,982.4
,71012,863,2805,84.37,996.4953557,1327.976936,24.96,7636,97,9494,5156000,987.4
,71593,894,3076,84.78,996.4953557,1327.976936,24.96,7318,59,9761,5186000,992.4
,72117,908,3328,85.56,996.4953557,1327.976936,24.96,7441,62,9465,5219000,997.5
,72636,937,3567,85.64,996.4953557,1327.976936,24.96,7531,97,9348,5252000,1002.5
,73030,980,3729,86.22,996.4953557,1327.976936,24.96,9333,179,9568,5290000,1007.5
L,73081,951,3753,86.25,996.4953557,1325.976939,24.85,8591,147,9696,5295000,1019.3
,73558,970,3977,88.32,996.4953557,1325.976939,24.85,7503,81,9691,5368000,1024.4
,74145,1006,4230,88.88,996.4953557,1325.976939,24.85,7226,108,9826,5404000,1029.4
,74834,1058,4540,89.25,996.4953557,1325.976939,24.85,7541,85,9813,5435000,1034.4
,75467,1093,4839,89.56,996.4953557,1325.976939,24.85,7578,83,9911,5463000,1039.4
T,75958,1057,5067,90.34,996.4953557,1323.976939,24.73,8787,80,9998,5494000,1044.1
,76500,1081,5323,90.73,996.4953557,1323.976939,24.73,9501,162,9706,5532000,1049.1
,76948,1103,5534,91.11,996.4953557,1323.976939,24.73,9649,81,9925,5570000,1054.1
,77386,1124,5740,91.3,996.4953557,1323.976939,24.73,8622,71,9960,5609000,1059.2
,77879,1160,5958,91.37,996.4953557,1323.976939,24.73,9581,109,9965,5636000,1064.2
,78419,1223,6192,91.7,996.4953557,1323.976939,24.73,9908,122,9969,5666000,1069.3
,78935,1275,6420,92.04,996.4953557,1323.976939,24.73,10000,84,9923,5695000,1074.3
,79315,1299,6591,94.33,996.4953557,1323.976939,24.73,8500,130,9833,5722000,1079.3
,79788,1341,6801,94.33,996.4953557,1323.976939,24.73,8364,76,9880,5751000,1084.4
,80256,1363,7021,94.35,996.4953557,1323.976939,24.73,8241,89,9590,5782000,1089.4
,80786,1406,7261,94.68,996.4953557,1323.976939,24.73,9221,128,9849,5805000,1094.4
,81326,1429,7507,94.75,996.4953557,1323.976939,24.73,9044,105,9867,5829000,1099.4
,81926,1486,7774,94.83,996.4953557,1323.976939,24.73,9467,124,9888,5847000,1104.5
,82401,1522,7991,94.83,996.4953557,1323.976939,24.73,8625,55,9956,5875000,1109.5
,82913,1582,8212,94.88,996.4953557,1323.976939,24.73,9163,94,9728,5891000,1114.5
,83288,1607,8387,94.95,996.4953557,1323.976939,24.73,10051,79,9675,5922000,1119.6
,83691,1641,8566,94.96,996.4953557,1323.976939,24.73,9287,233,9966,5943000,1124.7
,83945,1654,8685,95.0,996.4953557,1323.976939,24.73,7823,200,9913,5972000,1129.7
,84322,1677,8857,95.16,996.4953557,1323.976939,24.73,7758,143,9910,6004000,1134.8
,84661,1701,9014,95.16,996.4953557,1323.976939,24.73,7606,92,9668,6032000,1139.8
,84929,1721,9134,95.2,996.4953557,1323.976939,24.73,6265,182,9905,6059000,1144.8
,85394,1750,9350,95.2,996.4953557,1323.976939,24.73,6745,90,9591,6082000,1149.8
L,85542,1661,9415,95.21,996.4953557,1321.976939,24.62,8467,230,9626,6094000,1163.2
,86014,1693,9632,95.25,996.4953557,1321.976939,24.62,9125,128,9987,6144000,1168.3
,86512,1722,9862,95.25,996.4953557,1321.976939,24.62,8670,91,9826,6167000,1173.3
,86891,1751,10035,95.34,996.4953557,1321.976939,24.62,5582,117,9972,6191000,1178.3
,87295,1768,10227,95.39,996.4953557,1321.976939,24.62,6707,56,9891,6218000,1183.3
,87833,1794,10481,95.44,996.4953557,1321.976939,24.62,7345,77,9832,6237000,1188.3
,88188,1804,10653,95.47,996.4953557,1321.976939,24.62,6676,94,9976,6271000,1193.4
,88604,1823,10848,95.57,996.4953557,1321.976939,24.62,7397,84,9874,6301000,1198.4
,89074,1852,11066,95.77,996.4953557,1321.976939,24.62,6866,158,9796,6343000,1203.7
,89408,1881,11213,95.93,996.4953557,1321.976939,24.62,7723,140,9857,6369000,1208.7
,89866,1916,11426,95.93,996.4953557,1321.976939,24.62,7549,70,9960,6394000,1213.7
,90282,1953,11611,96.05,996.4953557,1321.976939,24.62,7201,137,9711,6417000,1218.7
,90769,1966,11839,96.15,996.4953557,1321.976939,24.62,6097,140,9906,6439000,1223.7
,91125,1971,12013,96.21,996.4953557,1321.976939,24.62,6374,112,9936,6469000,1228.8
,91531,2028,12172,96.24,996.4953557,1321.976939,24.62,7266,142,9992,6495000,1233.8
,91928,2074,12344,96.24,996.4953557,1321.976939,24.62,7646,135,9921,6525000,1238.8
L,92053,2078,12405,96.24,996.4953557,1321.976939,24.62,7860,52,9910,6535000,1256.0
,92379,2098,12550,96.27,996.4953557,1321.976939,24.62,8269,182,9840,6602000,1261.1
,92713,2125,12702,96.27,996.4953557,1321.976939,24.62,8280,122,9970,6640000,1266.1
,93093,2137,12883,96.27,996.4953557,1321.976939,24.62,8259,134,9914,6670000,1271.1
,93581,2146,13115,96.28,996.4953557,1321.976939,24.62,6988,75,9987,6690000,1276.1
,93857,2159,13247,96.48,996.4953557,1321.976939,24.62,7055,190,9891,6720000,1281.2
,94208,2184,13408,96.49,996.4953557,1321.976939,24.62,7113,76,9876,6740000,1286.2
,94598,2209,13585,96.57,996.4953557,1321.976939,24.62,7338,151,9814,6755000,1291.2
,94969,2250,13749,96.57,996.4953557,1321.976939,24.62,7719,161,9856,6780000,1296.3
,95367,2251,13947,96.58,996.4953557,1321.976939,24.62,7802,86,9702,6805000,1301.3
,95716,2269,14109,96.58,996.4953557,1321.976939,24.62,8282,151,9913,6839000,1306.3
,96093,2291,14275,96.59,996.4953557,1321.976939,24.62,7609,121,9985,6867000,1311.4
,96473,2314,14457,96.59,996.4953557,1321.976939,24.62,6026,186,9797,6888000,1316.4
,96842,2358,14614,96.61,996.4953557,1321.976939,24.62,6025,98,9884,6918000,1321.4
,97129,2391,14731,96.62,996.4953557,1321.976939,24.62,5678,206,9911,6944000,1326.6
,97493,2416,14892,96.62,996.4953557,1321.976939,24.62,5553,91,9919,6981000,1331.6
,97929,2431,15098,96.63,996.4953557,1321.976939,24.62,6758,111,9822,7011000,1336.7
,98340,2462,15280,96.83,996.4953557,1321.976939,24.62,7348,116,9587,7046000,1341.7
,98750,2495,15464,96.84,996.4953557,1321.976939,24.62,7359,159,9873,7073000,1346.7
,99121,2521,15634,96.85,996.4953557,1321.976939,24.62,6902,85,9948,7104000,1351.7
,99482,2555,15791,96.86,996.4953557,1321.976939,24.62,7482,65,9786,7142000,1356.7
,99842,2561,15964,96.86,996.4953557,1321.976939,24.62,6218,102,9912,7177000,1361.9
,100265,2589,16161,96.96,996.4953557,1321.976939,24.62,6492,83,9942,7208000,1367.0
,100656,2615,16337,96.97,996.4953557,1321.976939,24.62,7885,86,9935,7244000,1372.0
L,101229,2623,16622,96.97,996.4953557,1321.976938,24.62,7542,108,9854,7271000,1419.5
,101641,2645,16807,96.97,996.4953557,1321.976938,24.62,7192,52,9851,7376000,1424.5
,102040,2656,16997,96.98,996.4953557,1321.976938,24.62,7817,124,9837,7407000,1429.5
,102416,2666,17180,96.98,996.4953557,1321.976938,24.62,7938,181,9809,7437000,1434.6
,102876,2714,17381,96.98,996.4953557,1321.976938,24.62,7609,55,9966,7465000,1439.6
,103195,2744,17513,97.04,996.4953557,1321.976938,24.62,6935,121,9526,7499000,1444.7
,103687,2800,17724,97.04,996.4953557,1321.976938,24.62,6624,106,9834,7521000,1449.7
,104316,2839,18017,97.04,996.4953557,1321.976938,24.62,7261,88,9731,7539000,1454.7
,104771,2878,18224,97.05,996.4953557,1321.976938,24.62,8020,185,9939,7564000,1459.8
,105141,2894,18395,97.05,996.4953557,1321.976938,24.62,7512,111,9913,7593000,1464.8
,105598,2932,18596,97.05,996.4953557,1321.976938,24.62,6195,125,9940,7625000,1469.8
,105996,2938,18790,97.05,996.4953557,1321.976938,24.62,5758,146,9895,7658000,1474.8
,106448,2984,18987,97.08,996.4953557,1321.976938,24.62,6253,80,9997,7683000,1479.8
,106820,2986,19167,97.09,996.4953557,1321.976938,24.62,6120,39,9619,7706000,1484.8
,107227,3002,19361,97.09,996.4953557,1321.976938,24.62,6194,85,9806,7734000,1489.9
,107605,3033,19523,97.09,996.4953557,1321.976938,24.62,6689,147,9904,7757000,1494.9
,107991,3100,19677,97.1,996.4953557,1321.976938,24.62,7191,74,9919,7782000,1499.9
,108484,3126,19899,97.1,996.4953557,1321.976938,24.62,7050,152,9664,7803000,1504.9
,108850,3194,20039,97.1,996.4953557,1321.976938,24.62,6827,161,9927,7829000,1509.9
,109305,3245,20230,97.11,996.4953557,1321.976938,24.62,7381,137,9798,7848000,1514.9
,109662,3277,20393,97.11,996.4953557,1321.976938,24.62,6567,97,9906,7872000,1519.9
,110028,3303,20553,97.11,996.4953557,1321.976938,24.62,7045,113,9913,7887000,1525.1
,110455,3336,20746,97.11,996.4953557,1321.976938,24.62,6522,83,9902,7904000,1530.1
,110785,3366,20894,97.12,996.4953557,1321.976938,24.62,6015,135,9695,7924000,1535.2
,111037,3387,21013,97.12,996.4953557,1321.976938,24.62,7362,74,9997,7944000,1540.2
,111375,3417,21162,97.12,996.4953557,1321.976938,24.62,8167,72,9998,7967000,1545.2
,111711,3421,21329,97.12,996.4953557,1321.976938,24.62,7206,106,9759,7989000,1550.3
,112084,3434,21508,97.14,996.4953557,1321.976938,24.62,7007,137,9917,8007000,1555.3
,112438,3450,21675,97.14,996.4953557,1321.976938,24.62,7043,104,9929,8027000,1560.3
,112729,3456,21817,97.14,996.4953557,1321.976938,24.62,7990,134,9860,8045000,1565.3
,113066,3494,21962,97.14,996.4953557,1321.976938,24.62,7946,73,9928,8065000,1570.4
,113325,3514,22078,97.16,996.4953557,1321.976938,24.62,7513,73,9779,8088000,1575.4
,113575,3520,22198,97.16,996.4953557,1321.976938,24.62,7303,71,9986,8113000,1580.4
,113856,3527,22330,97.16,996.4953557,1321.976938,24.62,7218,126,9932,8139000,1585.8
,114177,3543,22477,97.18,996.4953557,1321.976938,24.62,7137,94,9989,8159000,1590.8
,114500,3577,22616,97.18,996.4953557,1321.976938,24.62,7191,146,9906,8183000,1595.8
,114762,3577,22741,97.24,996.4953557,1321.976938,24.62,8483,154,9932,8206000,1600.8
