Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
1,08:00,08:15,0.0,0.0,0.0,0.0,0.0
2,08:15,08:30,0.0,0.0,0.0,0.0,0.0
3,08:30,08:45,0.0,0.0,0.0,0.0,0.0
4,08:45,09:00,0.0,0.0,0.0,0.0,0.0
5,09:00,09:15,0.0,0.0,0.0,0.0,0.0
6,09:15,09:30,0.0,0.0,0.0,0.0,0.0
7,09:30,09:45,-6.8833827526759706e-15,-2.6638691252856006e-15,-1.192946303074649e-15,-2.6638691252856006e-15,-1.192946303074649e-15
8,09:45,10:00,-6.8833827526759706e-15,-2.6638691252856006e-15,-1.1633291583379447e-15,-5.327738250571201e-15,-2.3562754614125936e-15
9,10:00,10:15,-7.216449660063518e-15,-1.883493361276578e-15,-1.2031104379417458e-15,-7.21123161184778e-15,-3.559385899354339e-15
10,10:15,10:30,-7.549516567451064e-15,-1.970423824104728e-15,-1.2925032670807469e-15,-9.181655435952508e-15,-4.851889166435086e-15
11,10:30,10:45,-7.105427357601002e-15,-1.8545165403338616e-15,-1.2060769591926147e-15,-1.1036171976286369e-14,-6.0579661256277006e-15
12,10:45,11:00,-7.882583474838611e-15,-2.057354286932878e-15,-1.2391878018158664e-15,-1.3093526263219247e-14,-7.297153927443568e-15
13,11:00,11:15,-7.993605777301127e-15,-2.0863311078755943e-15,-1.2480207027820712e-15,-1.517985737109484e-14,-8.54517463022564e-15
14,11:15,11:30,-7.66053886991358e-15,-1.9994006450474445e-15,-1.2170680057099758e-15,-1.7179258016142287e-14,-9.762242635935616e-15
15,11:30,11:45,-1.732641807805635e-14,-4.522195118372707e-15,-2.689864482000037e-15,-2.1701453134514995e-14,-1.2452107117935653e-14
16,11:45,12:00,-0.0,-0.0,-0.0,-2.1701453134514995e-14,-1.2452107117935653e-14
17,12:00,12:15,0.8101278126063005,0.21144335909024445,0.11572972471885978,0.21144335909022274,0.11572972471884733
18,12:15,12:30,0.8101278126063005,0.21144335909024445,0.12163970351703246,0.4228867181804672,0.2373694282358798
19,12:30,12:45,0.8101278126063005,0.21144335909024445,0.11517274240462545,0.6343300772707117,0.35254217064050525
20,12:45,13:00,0.8101278126063005,0.21144335909024445,0.1087937360587053,0.8457734363609561,0.46133590669921054
21,13:00,13:15,0.8101278126063005,0.21144335909024445,0.1025083124371862,1.0572167954512006,0.5638442191363967
22,13:15,13:30,0.8101278126063005,0.21144335909024445,0.11098457604412591,1.268660154541445,0.6748287951805226
23,13:30,13:45,0.8101278126063005,0.21144335909024445,0.105661398744714,1.4801035136316896,0.7804901939252367
24,13:45,14:00,0.8101278126063005,0.21144335909024445,0.10064175446323473,1.691546872721934,0.8811319483884714
25,14:00,14:15,0.8101278126063005,0.3135194634786383,0.09771979843077132,2.0050663362005725,0.9788517468192427
26,14:15,14:30,0.8101278126063005,0.3135194634786383,0.1022331614370404,2.318585799679211,1.081084908256283
27,14:30,14:45,0.8101278126063005,0.3135194634786383,0.10263915618020024,2.6321052631578494,1.1837240644364833
28,14:45,15:00,0.8101278126063005,0.3135194634786383,0.10023659739223312,2.945624726636488,1.2839606618287163
29,15:00,15:15,0.8101278126063005,0.3135194634786383,0.10166937890994705,3.2591441901151263,1.3856300407386632
30,15:15,15:30,0.8101278126063005,0.3135194634786383,0.10729333722311218,3.572663653593765,1.4929233779617754
31,15:30,15:45,0.8101278126063024,0.313519463478639,0.10430013774068063,3.8861831170724037,1.5972235157024561
32,15:45,16:00,0.8101278126063021,0.3135194634786389,0.10331363943237519,4.199702580551042,1.7005371551348314
33,16:00,16:15,0.0,0.0,0.0,4.199702580551042,1.7005371551348314
34,16:15,16:30,0.0,0.0,0.0,4.199702580551042,1.7005371551348314
35,16:30,16:45,0.0,0.0,0.0,4.199702580551042,1.7005371551348314
36,16:45,17:00,0.0,0.0,0.0,4.199702580551042,1.7005371551348314
37,17:00,17:15,0.0,0.0,0.0,4.199702580551042,1.7005371551348314
