src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,0,0,0,0.0,500.0,Inf,Inf,0,0,0,0,0.1
R,0,0,0,0.0,558.9369525,567.9823687,1.59,0,0,0,119,0.1
,0,0,0,0.0,558.9369525,567.9823687,1.59,0,0,0,119,0.1
,0,0,0,0.0,558.9369525,567.9823687,1.59,0,0,0,125,0.1
H,0,0,0,0.0,567.3866455,567.9823687,0.1,661,15,1,154,0.3
,1,0,1,100.0,567.9823687,567.9823687,0.0,661,15,1,184,0.3
