Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
20,20,12:45,13:00,13:00,1.8191118436496891,0.0,0,1.8191118436496891,240.59815014789427,241.03018921076108,0.0,0.0,1.0,-0.0,0.0,-0.0,12.562499999999998,12.562499999999998
21,21,13:00,13:15,13:15,1.8191118436496891,0.0,0,1.8191118436496891,241.03018921076108,241.4622282736279,0.0,0.0,1.0,-0.0,0.0,-0.0,12.562499999999998,12.562499999999998
22,22,13:15,13:30,13:30,1.8191118436496891,0.0,0,1.8191118436496891,241.4622282736279,241.8942673364947,0.0,0.0,1.0,0.0,0.0,0.0,12.562499999999998,12.562499999999998
23,23,13:30,13:45,13:45,1.8191118436496891,0.0,0,1.8191118436496891,241.8942673364947,242.3263063993615,0.0,0.0,1.0,0.0,0.0,0.0,12.562499999999998,12.562499999999998
24,24,13:45,14:00,14:00,1.8191118436496891,0.0,0,1.8191118436496891,242.3263063993615,242.7583454622283,0.0,0.0,1.0,0.0,0.0,0.0,12.562499999999998,12.562499999999998
25,25,14:00,14:15,14:15,1.8191118436496891,0.0,0,1.8191118436496891,242.7583454622283,243.1903845250951,0.0,0.0,1.0,0.0,4.77,-4.77,12.562499999999998,11.369999999999997
26,26,14:15,14:30,14:30,1.8191118436496891,0.0,0,1.8191118436496891,243.1903845250951,243.62242358796192,0.0,0.0,1.0,0.0,4.77,-4.77,11.369999999999997,10.177499999999998
27,27,14:30,14:45,14:45,1.8191118436496891,0.0,0,1.8191118436496891,243.62242358796192,244.0544626508287,0.0,0.0,1.0,0.0,4.77,-4.77,10.177499999999998,8.985
28,28,14:45,15:00,15:00,1.8191118436496891,0.0,0,1.8191118436496891,244.0544626508287,244.4865017136955,0.0,0.0,1.0,0.0,4.72,-4.72,8.985,7.804999999999999
29,29,15:00,15:15,15:15,1.8191118436496891,0.0,0,1.8191118436496891,244.4865017136955,244.9185407765623,0.0,0.0,1.0,-0.0,0.0,-0.0,7.804999999999999,7.805
30,30,15:15,15:30,15:30,1.8191118436496891,0.0,0,1.8191118436496891,244.9185407765623,245.35057983942912,0.0,0.0,1.0,0.0,4.77,-4.77,7.805,6.6125
31,31,15:30,15:45,15:45,1.8191118436496891,0.0,0,1.8191118436496891,245.35057983942912,245.7826189022959,0.0,0.0,1.0,0.0,4.77,-4.77,6.6125,5.42
32,32,15:45,16:00,16:00,1.8191118436496896,0.0,0,1.8191118436496896,245.7826189022959,246.2146579651627,0.0,0.0,1.0,0.0,3.18,-3.18,5.42,4.625
33,33,16:00,16:15,16:15,-0.0,0.0,0,-0.0,246.2146579651627,246.2146579651627,1.0,1.0,0.0,0.0,4.77,-4.77,4.625,3.4325
34,34,16:15,16:30,16:30,-0.0,8.0,0,-8.0,246.2146579651627,244.10939480726796,0.0,0.0,1.0,8.0,0.0,8.0,3.4325,5.3325
35,35,16:30,16:45,16:45,0.0,0.0,0,0.0,244.10939480726796,244.10939480726796,0.0,0.0,1.0,0.0,4.72,-4.72,5.3325,4.1525
36,36,16:45,17:00,17:00,0.0,0.0,0,0.0,244.10939480726796,244.10939480726796,0.0,0.0,1.0,0.0,4.77,-4.77,4.1525,2.96
37,37,17:00,17:15,17:15,0.0,8.0,0,-8.0,244.10939480726796,242.00413164937322,0.0,0.0,1.0,8.0,0.0,8.0,2.96,4.859999999999999
38,38,17:15,17:30,17:30,0.0,8.0,0,-8.0,242.00413164937322,239.89886849147848,0.0,0.0,1.0,8.0,0.0,8.0,4.859999999999999,6.76
39,39,17:30,17:45,17:45,-0.0,8.0,0,-8.0,239.89886849147848,237.79360533358374,0.0,0.0,1.0,8.0,0.0,8.0,6.76,8.66
40,40,17:45,18:00,18:00,-0.0,1.852631578947344,0,-1.852631578947344,237.79360533358374,237.30607070754496,0.0,0.0,1.0,1.852631578947344,0.0,1.852631578947344,8.66,9.099999999999994
41,41,18:00,18:15,18:15,-0.0,8.000000000000028,0,-8.000000000000028,237.30607070754496,235.20080754965022,0.0,0.0,1.0,8.000000000000028,0.0,8.000000000000028,9.099999999999994,11.0
42,42,18:15,18:30,18:30,-0.0,8.0,0,-8.0,235.20080754965022,233.09554439175548,3.576071555084721e-15,3.576071555084721e-15,0.9999999999999964,8.0,0.0,8.0,11.0,12.9
43,43,18:30,18:45,18:45,-0.0,8.0,0,-8.0,233.09554439175548,230.99028123386074,0.0,0.0,1.0,8.0,0.0,8.0,12.9,14.8
44,44,18:45,19:00,19:00,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,1.0,1.0,0.0,0.0,0.0,0.0,14.8,14.8
45,45,19:00,19:15,19:15,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
46,46,19:15,19:30,19:30,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
47,47,19:30,19:45,19:45,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
48,48,19:45,20:00,20:00,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
49,49,20:00,20:15,20:15,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
50,50,20:15,20:30,20:30,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386074,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
51,51,20:30,20:45,20:45,-0.0,0.0,0,-0.0,230.99028123386074,230.99028123386077,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
52,52,20:45,21:00,21:00,-0.0,0.0,0,-0.0,230.99028123386077,230.99028123386077,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
53,53,21:00,21:15,21:15,1.8191118436496891,0.0,0,1.8191118436496891,230.99028123386077,231.42232029672758,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
54,54,21:15,21:30,21:30,1.8191118436496891,0.0,0,1.8191118436496891,231.42232029672758,231.85435935959435,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
55,55,21:30,21:45,21:45,1.8191118436496891,0.0,0,1.8191118436496891,231.85435935959435,232.28639842246116,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
56,56,21:45,22:00,22:00,1.8191118436496891,0.0,0,1.8191118436496891,232.28639842246116,232.71843748532797,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
57,57,22:00,22:15,22:15,1.8191118436496891,0.0,0,1.8191118436496891,232.71843748532797,233.15047654819477,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
58,58,22:15,22:30,22:30,1.8191118436496891,0.0,0,1.8191118436496891,233.15047654819477,233.58251561106158,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
59,59,22:30,22:45,22:45,1.8191118436496891,0.0,0,1.8191118436496891,233.58251561106158,234.0145546739284,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
60,60,22:45,23:00,23:00,1.8191118436496891,0.0,0,1.8191118436496891,234.0145546739284,234.44659373679517,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
61,61,23:00,23:15,23:15,1.8191118436496891,0.0,0,1.8191118436496891,234.44659373679517,234.87863279966197,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
62,62,23:15,23:30,23:30,1.8191118436496891,0.0,0,1.8191118436496891,234.87863279966197,235.31067186252878,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
63,63,23:30,23:45,23:45,1.8191118436496891,0.0,0,1.8191118436496891,235.31067186252878,235.74271092539558,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
64,64,23:45,00:00,00:00,1.8191118436496891,0.0,0,1.8191118436496891,235.74271092539558,236.1747499882624,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
65,65,00:00,00:15,00:15,1.8191118436496891,0.0,0,1.8191118436496891,236.1747499882624,236.60678905112914,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
66,66,00:15,00:30,00:30,1.8191118436496891,0.0,0,1.8191118436496891,236.60678905112914,237.03882811399595,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
67,67,00:30,00:45,00:45,1.8191118436496891,0.0,0,1.8191118436496891,237.03882811399595,237.47086717686275,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
68,68,00:45,01:00,01:00,1.8191118436496891,0.0,0,1.8191118436496891,237.47086717686275,237.90290623972956,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
69,69,01:00,01:15,01:15,1.8191118436496891,0.0,0,1.8191118436496891,237.90290623972956,238.33494530259634,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
70,70,01:15,01:30,01:30,1.8191118436496891,0.0,0,1.8191118436496891,238.33494530259634,238.76698436546314,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
71,71,01:30,01:45,01:45,1.8191118436496891,0.0,0,1.8191118436496891,238.76698436546314,239.19902342832995,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
72,72,01:45,02:00,02:00,1.8191118436496891,0.0,0,1.8191118436496891,239.19902342832995,239.63106249119676,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
73,73,02:00,02:15,02:15,1.8191118436496891,0.0,0,1.8191118436496891,239.63106249119676,240.06310155406356,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
74,74,02:15,02:30,02:30,1.8191118436496891,0.0,0,1.8191118436496891,240.06310155406356,240.49514061693034,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
75,75,02:30,02:45,02:45,1.8191118436496891,0.0,0,1.8191118436496891,240.49514061693034,240.92717967979715,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
76,76,02:45,03:00,03:00,1.8191118436496891,0.0,0,1.8191118436496891,240.92717967979715,241.35921874266396,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
77,77,03:00,03:15,03:15,1.8191118436496891,0.0,0,1.8191118436496891,241.35921874266396,241.79125780553076,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
78,78,03:15,03:30,03:30,1.8191118436496891,0.0,0,1.8191118436496891,241.79125780553076,242.22329686839754,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
79,79,03:30,03:45,03:45,1.8191118436496891,0.0,0,1.8191118436496891,242.22329686839754,242.65533593126435,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
80,80,03:45,04:00,04:00,1.8191118436496891,0.0,0,1.8191118436496891,242.65533593126435,243.08737499413115,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
81,81,04:00,04:15,04:15,1.8191118436496891,0.0,0,1.8191118436496891,243.08737499413115,243.51941405699796,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
82,82,04:15,04:30,04:30,1.8191118436496891,0.0,0,1.8191118436496891,243.51941405699796,243.95145311986477,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
83,83,04:30,04:45,04:45,1.8191118436496891,0.0,0,1.8191118436496891,243.95145311986477,244.38349218273157,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
84,84,04:45,05:00,05:00,1.8191118436496891,0.0,0,1.8191118436496891,244.38349218273157,244.81553124559838,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
85,85,05:00,05:15,05:15,1.8191118436496891,0.0,0,1.8191118436496891,244.81553124559838,245.24757030846519,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
86,86,05:15,05:30,05:30,1.8191118436496891,0.0,0,1.8191118436496891,245.24757030846519,245.679609371332,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
87,87,05:30,05:45,05:45,1.8191118436496891,0.0,0,1.8191118436496891,245.679609371332,246.11164843419877,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
88,88,05:45,06:00,06:00,1.8191118436496891,0.0,0,1.8191118436496891,246.11164843419877,246.54368749706558,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
89,89,06:00,06:15,06:15,1.8191118436496891,0.0,0,1.8191118436496891,246.54368749706558,246.97572655993238,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
90,90,06:15,06:30,06:30,1.8191118436496891,0.0,0,1.8191118436496891,246.97572655993238,247.4077656227992,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
91,91,06:30,06:45,06:45,1.8191118436496891,0.0,0,1.8191118436496891,247.4077656227992,247.839804685666,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
92,92,06:45,07:00,07:00,1.8191118436496891,0.0,0,1.8191118436496891,247.839804685666,248.2718437485328,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
93,93,07:00,07:15,07:15,1.8191118436496891,0.0,0,1.8191118436496891,248.2718437485328,248.7038828113996,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
94,94,07:15,07:30,07:30,1.8191118436496891,0.0,0,1.8191118436496891,248.7038828113996,249.13592187426642,0.0,0.0,1.0,-0.0,0.0,-0.0,14.8,14.8
95,95,07:30,07:45,07:45,1.8191118436496891,0.0,0,1.8191118436496891,249.13592187426642,249.56796093713322,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
96,96,07:45,08:00,08:00,1.8191118436495919,0.0,0,1.8191118436495919,249.56796093713322,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8
