Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
13,13,11:00,11:15,11:15,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,242.37803487045784,243.1152028678507,0.0,0.0,1.0,0.0,3.18,-3.18,11.632499999999999,10.837499999999999,0.0,4.77,-4.77,10.440000000000001,9.247500000000002,0.0,0.0,0.0,5.272500000000003,5.272500000000003,0.0,3.18,-3.18,4.092499999999999,3.2975
14,14,11:15,11:30,11:30,0.0,3.7789473684210577,0,-3.7789473684210577,250.0,249.00554016620498,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,243.1152028678507,243.85237086524359,0.0,0.0,1.0,0.0,3.18,-3.18,10.837499999999999,10.042499999999999,0.0,0.0,0.0,9.247500000000002,9.247500000000002,0.0,3.18,-3.18,5.272500000000003,4.477500000000003,3.7789473684210577,0.0,3.7789473684210577,3.2975,4.195000000000001
15,15,11:30,11:45,11:45,0.0,11.463157894736838,0,-11.463157894736838,249.00554016620498,245.98891966759004,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,243.85237086524359,244.58953886263646,0.0,0.0,1.0,0.0,4.72,-4.72,10.042499999999999,8.862499999999999,0.0,0.0,0.0,9.247500000000002,9.247499999999999,3.463157894736838,0.0,3.463157894736838,4.477500000000003,5.300000000000002,8.0,0.0,8.0,4.195000000000001,6.095000000000001
16,16,11:45,12:00,12:00,0.0,8.0,0,-8.0,245.98891966759004,243.8836565096953,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,244.58953886263646,245.3267068600293,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,8.0,0.0,8.0,5.300000000000002,7.200000000000001,0.0,3.18,-3.18,6.095000000000001,5.300000000000001
17,17,12:00,12:15,12:15,0.0,16.0,0,-16.0,243.8836565096953,239.67313019390582,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,245.3267068600293,246.06387485742218,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,8.0,0.0,8.0,7.200000000000001,9.100000000000001,8.0,0.0,8.0,5.300000000000001,7.200000000000001
18,18,12:15,12:30,12:30,0.0,16.0,0,-16.0,239.67313019390582,235.46260387811634,0.0,0.0,1.0,3.103865252180471,0.0,0,3.103865252180471,246.06387485742218,246.80104285481505,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,8.0,0.0,8.0,9.100000000000001,11.0,8.0,0.0,8.0,7.200000000000001,9.100000000000001
19,19,12:30,12:45,12:45,0.0,8.0,0,-8.0,235.46260387811634,233.3573407202216,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,246.80104285481505,247.5382108522079,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,11.0,11.0,8.0,0.0,8.0,9.100000000000001,11.0
20,20,12:45,13:00,13:00,0.0,16.0,0,-16.0,233.3573407202216,229.14681440443212,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,247.5382108522079,248.27537884960077,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,8.0,0.0,8.0,11.0,12.9,8.0,0.0,8.0,11.0,12.9
21,21,13:00,13:15,13:15,0.0,16.0,0,-16.0,229.14681440443212,224.93628808864267,0.0,0.0,1.0,3.103865252180475,0.0,0,3.103865252180475,248.27537884960077,249.01254684699362,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,8.0,0.0,8.0,12.9,14.8,8.0,0.0,8.0,12.9,14.8
22,22,13:15,13:30,13:30,0.0,0.0,0,0.0,224.93628808864267,224.93628808864267,1.0,1.0,0.0,3.103865252180475,0.0,0,3.103865252180475,249.01254684699362,249.7497148443865,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
